IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,704,Viet Nam,2009,YEAR,Male,18 plus years,RATE_PER_100,0.8,0.5,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,548,Vanuatu,2009,YEAR,Total,18 plus years,RATE_PER_100,20.7,16.3,25.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,910,High-income economies,2009,YEAR,Total,18 plus years,RATE_PER_100,21.1,20.1,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,911,Low-income economies,2009,YEAR,Total,18 plus years,RATE_PER_100,5,4.5,5.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,911,Low-income economies,2009,YEAR,Male,18 plus years,RATE_PER_100,2.5,2,3.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,914,Upper-middle-income economies,2009,YEAR,Female,18 plus years,RATE_PER_100,13.6,12.7,14.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,2010,YEAR,Male,18 plus years,RATE_PER_100,16.4,10.9,22.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,208,Denmark,2010,YEAR,Female,18 plus years,RATE_PER_100,15.5,11.7,19.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,12,Algeria,2010,YEAR,Female,18 plus years,RATE_PER_100,30.9,24.9,37.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,12,Algeria,2010,YEAR,Male,18 plus years,RATE_PER_100,15.8,11,21.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,218,Ecuador,2010,YEAR,Female,18 plus years,RATE_PER_100,21.9,16.1,28.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,818,Egypt,2010,YEAR,Total,18 plus years,RATE_PER_100,28,24.6,31.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,2010,YEAR,Total,18 plus years,RATE_PER_100,3.7,2.5,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,2010,YEAR,Female,18 plus years,RATE_PER_100,5.6,3.6,8.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,914,Upper-middle-income economies,2009,YEAR,Male,18 plus years,RATE_PER_100,8.4,7.6,9.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,958,Western Pacific,2009,YEAR,Male,18 plus years,RATE_PER_100,3.9,3.1,4.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,882,Samoa,2009,YEAR,Female,18 plus years,RATE_PER_100,51.1,44.3,57.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,882,Samoa,2009,YEAR,Male,18 plus years,RATE_PER_100,34.8,27.9,42.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,894,Zambia,2009,YEAR,Male,18 plus years,RATE_PER_100,2.5,1.2,4.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,716,Zimbabwe,2009,YEAR,Male,18 plus years,RATE_PER_100,3.6,2,5.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,953,Africa,2010,YEAR,Female,18 plus years,RATE_PER_100,12.9,11.8,14,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,8,Albania,2010,YEAR,Total,18 plus years,RATE_PER_100,18.2,14.3,22.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,2010,YEAR,Total,18 plus years,RATE_PER_100,24.5,19.9,29.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,208,Denmark,2010,YEAR,Total,18 plus years,RATE_PER_100,17.4,14.8,20.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,208,Denmark,2010,YEAR,Male,18 plus years,RATE_PER_100,19.3,15.7,23.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,214,Dominican Republic,2010,YEAR,Total,18 plus years,RATE_PER_100,23,19.2,27,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,214,Dominican Republic,2010,YEAR,Male,18 plus years,RATE_PER_100,16.2,11.5,21.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,218,Ecuador,2010,YEAR,Total,18 plus years,RATE_PER_100,17.2,13.5,21.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,957,Eastern Mediterranean,2010,YEAR,Total,18 plus years,RATE_PER_100,17.7,16.6,19,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,957,Eastern Mediterranean,2010,YEAR,Female,18 plus years,RATE_PER_100,22.9,21.1,24.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,233,Estonia,2010,YEAR,Female,18 plus years,RATE_PER_100,20.8,17,24.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,246,Finland,2010,YEAR,Male,18 plus years,RATE_PER_100,20.9,17.4,24.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,250,France,2010,YEAR,Total,18 plus years,RATE_PER_100,19.3,16.1,22.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,583,Micronesia (Federated States of),2010,YEAR,Male,18 plus years,RATE_PER_100,35.1,28,42.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,2010,YEAR,Female,18 plus years,RATE_PER_100,25.4,22.9,28.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,2010,YEAR,Male,18 plus years,RATE_PER_100,23,20.4,25.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,2010,YEAR,Male,18 plus years,RATE_PER_100,15.5,10.5,21.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,288,Ghana,2010,YEAR,Male,18 plus years,RATE_PER_100,3.3,2.1,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,324,Guinea,2010,YEAR,Female,18 plus years,RATE_PER_100,9,6.1,12.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,324,Guinea,2010,YEAR,Male,18 plus years,RATE_PER_100,2.7,1.4,4.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,2010,YEAR,Total,18 plus years,RATE_PER_100,11.2,10.8,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,2010,YEAR,Female,18 plus years,RATE_PER_100,13.2,12.5,13.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,954,Americas,2010,YEAR,Total,18 plus years,RATE_PER_100,25.4,24.1,26.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,20,Andorra,2010,YEAR,Female,18 plus years,RATE_PER_100,24.8,18,32.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,784,United Arab Emirates,2010,YEAR,Female,18 plus years,RATE_PER_100,37.9,31.6,44.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,51,Armenia,2010,YEAR,Female,18 plus years,RATE_PER_100,20.4,15,26.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,2010,YEAR,Female,18 plus years,RATE_PER_100,11.9,8.3,16.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,2010,YEAR,Total,18 plus years,RATE_PER_100,22.4,18.5,26.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,2010,YEAR,Female,18 plus years,RATE_PER_100,23.7,18.2,29.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,2010,YEAR,Male,18 plus years,RATE_PER_100,20.9,15.5,26.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,36,Australia,2010,YEAR,Female,18 plus years,RATE_PER_100,25.4,21.7,29.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,108,Burundi,2010,YEAR,Total,18 plus years,RATE_PER_100,4,2.6,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,2010,YEAR,Female,18 plus years,RATE_PER_100,11.4,8.2,15,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,854,Burkina Faso,2010,YEAR,Total,18 plus years,RATE_PER_100,4,2.8,5.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,308,Grenada,2010,YEAR,Male,18 plus years,RATE_PER_100,10.7,6.6,15.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,320,Guatemala,2010,YEAR,Male,18 plus years,RATE_PER_100,12.1,7.9,17.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,2010,YEAR,Total,18 plus years,RATE_PER_100,16.8,12.8,21.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,340,Honduras,2010,YEAR,Total,18 plus years,RATE_PER_100,17.8,14.2,21.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,2010,YEAR,Total,18 plus years,RATE_PER_100,4.9,3.7,6.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,2010,YEAR,Male,18 plus years,RATE_PER_100,3.1,1.9,4.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,356,India,2010,YEAR,Female,18 plus years,RATE_PER_100,3.8,2.9,4.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,356,India,2010,YEAR,Male,18 plus years,RATE_PER_100,1.9,1.3,2.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,372,Ireland,2010,YEAR,Female,18 plus years,RATE_PER_100,22,17.3,27,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),2010,YEAR,Male,18 plus years,RATE_PER_100,15.5,13,18.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,352,Iceland,2010,YEAR,Total,18 plus years,RATE_PER_100,19.6,16.6,22.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,352,Iceland,2010,YEAR,Female,18 plus years,RATE_PER_100,18.1,14.1,22.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,2010,YEAR,Total,18 plus years,RATE_PER_100,21.7,19.2,24.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,2010,YEAR,Male,18 plus years,RATE_PER_100,21.7,18,25.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,246,Finland,2010,YEAR,Female,18 plus years,RATE_PER_100,18.9,15.9,22.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,250,France,2010,YEAR,Male,18 plus years,RATE_PER_100,19.2,14.6,24.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,2010,YEAR,Female,18 plus years,RATE_PER_100,3.6,2.3,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,2010,YEAR,Female,18 plus years,RATE_PER_100,34.3,28.1,40.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,44,Bahamas,2010,YEAR,Male,18 plus years,RATE_PER_100,21,14.4,28.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,2010,YEAR,Female,18 plus years,RATE_PER_100,16.5,12,21.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,2010,YEAR,Total,18 plus years,RATE_PER_100,24.2,22.4,26.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,2010,YEAR,Total,18 plus years,RATE_PER_100,18.2,14.3,22.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,288,Ghana,2010,YEAR,Female,18 plus years,RATE_PER_100,13.6,10.6,17.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,324,Guinea,2010,YEAR,Total,18 plus years,RATE_PER_100,5.9,4.3,7.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,2010,YEAR,Male,18 plus years,RATE_PER_100,4,2.3,6.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,624,Guinea-Bissau,2010,YEAR,Female,18 plus years,RATE_PER_100,10.7,7.1,15.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,226,Equatorial Guinea,2010,YEAR,Total,18 plus years,RATE_PER_100,6.3,4,9.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,320,Guatemala,2010,YEAR,Female,18 plus years,RATE_PER_100,22.8,17.8,28.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,340,Honduras,2010,YEAR,Male,18 plus years,RATE_PER_100,12.4,8,17.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,2010,YEAR,Female,18 plus years,RATE_PER_100,22.1,16.7,27.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,2010,YEAR,Male,18 plus years,RATE_PER_100,12.9,8.1,19.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,2010,YEAR,Total,18 plus years,RATE_PER_100,23.5,19.6,27.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,2010,YEAR,Female,18 plus years,RATE_PER_100,22.5,17.1,28.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),2010,YEAR,Female,18 plus years,RATE_PER_100,28.7,25.4,32.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,2010,YEAR,Female,18 plus years,RATE_PER_100,33.7,27.4,40.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,2010,YEAR,Male,18 plus years,RATE_PER_100,19.7,14.4,25.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,112,Belarus,2010,YEAR,Total,18 plus years,RATE_PER_100,22.3,17.9,27,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,112,Belarus,2010,YEAR,Female,18 plus years,RATE_PER_100,24.9,18.4,31.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,2010,YEAR,Total,18 plus years,RATE_PER_100,21,16.7,25.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,2010,YEAR,Male,18 plus years,RATE_PER_100,13.6,8.8,19.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,2010,YEAR,Total,18 plus years,RATE_PER_100,24.2,20.3,28.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,2010,YEAR,Male,18 plus years,RATE_PER_100,23.1,17.8,29,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,2010,YEAR,Male,18 plus years,RATE_PER_100,24.2,19.4,29.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,2010,YEAR,Total,18 plus years,RATE_PER_100,3.3,2.7,4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,2010,YEAR,Male,18 plus years,RATE_PER_100,3.5,2.6,4.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,398,Kazakhstan,2010,YEAR,Total,18 plus years,RATE_PER_100,18,14.5,21.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,404,Kenya,2010,YEAR,Female,18 plus years,RATE_PER_100,8.5,5.8,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,2010,YEAR,Female,18 plus years,RATE_PER_100,15.4,10.8,20.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,2010,YEAR,Total,18 plus years,RATE_PER_100,42.2,36.7,47.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,2010,YEAR,Male,18 plus years,RATE_PER_100,37.2,29.5,45.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,2010,YEAR,Male,18 plus years,RATE_PER_100,3.5,2.5,4.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,414,Kuwait,2010,YEAR,Male,18 plus years,RATE_PER_100,29.5,24.8,34.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),2010,YEAR,Male,18 plus years,RATE_PER_100,11.9,7,18,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,96,Brunei Darussalam,2010,YEAR,Total,18 plus years,RATE_PER_100,11.1,8.3,14.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,2010,YEAR,Female,18 plus years,RATE_PER_100,26.5,20,33.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,140,Central African Republic,2010,YEAR,Male,18 plus years,RATE_PER_100,2.7,1.2,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,2010,YEAR,Male,18 plus years,RATE_PER_100,12,8.4,16.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,2010,YEAR,Female,18 plus years,RATE_PER_100,40,35,44.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,398,Kazakhstan,2010,YEAR,Female,18 plus years,RATE_PER_100,19.7,15,25,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,404,Kenya,2010,YEAR,Male,18 plus years,RATE_PER_100,2,1,3.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,2010,YEAR,Male,18 plus years,RATE_PER_100,11.1,6.7,16.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,659,Saint Kitts and Nevis,2010,YEAR,Female,18 plus years,RATE_PER_100,26.1,19.3,33.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,659,Saint Kitts and Nevis,2010,YEAR,Male,18 plus years,RATE_PER_100,12.1,7.5,17.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,2010,YEAR,Total,18 plus years,RATE_PER_100,3.5,2.4,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,2010,YEAR,Female,18 plus years,RATE_PER_100,4.7,2.8,7.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,2010,YEAR,Female,18 plus years,RATE_PER_100,11.5,8.1,15.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,2010,YEAR,Total,18 plus years,RATE_PER_100,28.8,24.4,33.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,2010,YEAR,Male,18 plus years,RATE_PER_100,9.5,5.7,14.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,124,Canada,2010,YEAR,Male,18 plus years,RATE_PER_100,25.8,21.8,30.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,2010,YEAR,Female,18 plus years,RATE_PER_100,15.3,11.3,19.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,2010,YEAR,Total,18 plus years,RATE_PER_100,25.1,21.5,28.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,2010,YEAR,Female,18 plus years,RATE_PER_100,28.2,23.1,33.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,2010,YEAR,Total,18 plus years,RATE_PER_100,8,5.9,10.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,2010,YEAR,Male,18 plus years,RATE_PER_100,4.1,2.3,6.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,2010,YEAR,Female,18 plus years,RATE_PER_100,36.5,29.6,43.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,2010,YEAR,Male,18 plus years,RATE_PER_100,21.2,15.7,27.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,2010,YEAR,Total,18 plus years,RATE_PER_100,3.7,2.6,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,2010,YEAR,Total,18 plus years,RATE_PER_100,24.4,20.6,28.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,2010,YEAR,Female,18 plus years,RATE_PER_100,26.6,21,32.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,2010,YEAR,Male,18 plus years,RATE_PER_100,21.4,16.2,27.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,2010,YEAR,Male,18 plus years,RATE_PER_100,21.8,17.1,27.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,2010,YEAR,Female,18 plus years,RATE_PER_100,5,3.8,6.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,120,Cameroon,2010,YEAR,Total,18 plus years,RATE_PER_100,9,7.1,11.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,180,Democratic Republic of the Congo,2010,YEAR,Male,18 plus years,RATE_PER_100,2.5,1.1,4.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,2010,YEAR,Female,18 plus years,RATE_PER_100,23.2,17.2,29.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,426,Lesotho,2010,YEAR,Total,18 plus years,RATE_PER_100,14.1,11,17.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,426,Lesotho,2010,YEAR,Male,18 plus years,RATE_PER_100,3.3,1.8,5.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,442,Luxembourg,2010,YEAR,Total,18 plus years,RATE_PER_100,20,16.1,24.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,2010,YEAR,Total,18 plus years,RATE_PER_100,7.7,5.5,10.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,2010,YEAR,Female,18 plus years,RATE_PER_100,11.1,7.5,15.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,2010,YEAR,Male,18 plus years,RATE_PER_100,4.1,2,7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,2010,YEAR,Total,18 plus years,RATE_PER_100,52.6,47.6,57.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,2010,YEAR,Female,18 plus years,RATE_PER_100,24.1,17.5,30.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,504,Morocco,2010,YEAR,Female,18 plus years,RATE_PER_100,28.1,22.2,34.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,504,Morocco,2010,YEAR,Male,18 plus years,RATE_PER_100,15.5,10.4,21.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,492,Monaco,2010,YEAR,Male,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,2010,YEAR,Male,18 plus years,RATE_PER_100,13.7,8.6,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,462,Maldives,2010,YEAR,Total,18 plus years,RATE_PER_100,5.9,4.2,8.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,484,Mexico,2010,YEAR,Total,18 plus years,RATE_PER_100,25.8,23.1,28.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,484,Mexico,2010,YEAR,Female,18 plus years,RATE_PER_100,29.8,25.8,33.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,470,Malta,2010,YEAR,Male,18 plus years,RATE_PER_100,26.2,19.6,33.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,499,Montenegro,2010,YEAR,Total,18 plus years,RATE_PER_100,20.8,16.3,25.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,499,Montenegro,2010,YEAR,Male,18 plus years,RATE_PER_100,20.2,13.7,27.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,2010,YEAR,Total,18 plus years,RATE_PER_100,16.7,13.4,20.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,2010,YEAR,Male,18 plus years,RATE_PER_100,13.5,9.3,18.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,508,Mozambique,2010,YEAR,Female,18 plus years,RATE_PER_100,8.3,5.6,11.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,478,Mauritania,2010,YEAR,Female,18 plus years,RATE_PER_100,15.3,10.8,20.5,,PUBLISHED
